time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
750900,2023-01-19 11:53:18,46.6551667252704,14.2909164746285,146.981632,148.6548604,1472.1022669235,1620.7571273235,22.637796,11.632088,1031.68638472,7502.0343608,32,5,15.636,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-5.4,0,0,1,59,0,0,0,59,0,0,0,355.4,-89.9,0,68,3.91,3.908,3.906,3.91,0,0,7.113,77.54,1620.7571273235,146.981632,6,P-GPS,
751100,2023-01-19 11:53:18,46.6551761624621,14.2909162404071,146.981632,148.5564352,1472.2006921235,1620.7571273235,22.637796,11.632088,1034.07483624,7505.4792428,32,5,15.636,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-5.4,0.3,0,1,59,0,0,0,59,0,0,0,355.4,-89.9,0,68,3.91,3.908,3.906,3.91,0,0,7.113,77.54,1620.7571273235,146.981632,6,P-GPS,
751300,2023-01-19 11:53:18,46.6551857234211,14.2909160738763,146.981632,148.4908184,1472.2663089235,1620.7571273235,22.637796,11.855782000000001,1036.51250036,7508.9569332,32,5,15.635,1621.4132953235,147.6378,19.4166392,1169.35371196,11.855782000000001,0.0,0.0,0,-5.4,0.2,0,1,58,0,0,0,58,0,0,0,355.4,-89.9,0,68,3.91,3.908,3.906,3.911,0,0,7.018,77.54,1620.7571273235,146.981632,6,P-GPS,
751500,2023-01-19 11:53:19,46.655195400882,14.2909157997196,146.981632,148.3923932,1472.3647341235,1620.7571273235,22.637796,11.855782000000001,1038.96656868,7512.500240400001,32,5,15.635,1621.4132953235,147.6378,19.4166392,1169.35371196,11.855782000000001,0.0,0.0,0,-5.3,0.1,0,1,58,0,0,0,58,0,0,0,355.4,-89.9,0,68,3.91,3.908,3.906,3.911,0,0,7.018,77.54,1620.7571273235,146.981632,6,P-GPS,
751700,2023-01-19 11:53:19,46.6552051741484,14.2909156162162,146.981632,148.3267764,1472.4303509235,1620.7571273235,22.637796,12.079476,1041.4698496,7516.0435476,32,5,15.635,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-5,0,0,1,59,2,0,0,59,2,0,0,355.4,-89.9,0,68,3.91,3.908,3.906,3.911,0,0,7.018,77.54,1620.7571273235,146.981632,6,P-GPS,
751900,2023-01-19 11:53:19,46.6552150255396,14.2909153845907,146.981632,148.2283512,1472.5287761235,1620.7571273235,22.637796,12.079476,1043.98953472,7519.652471600001,32,5,15.635,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-4.9,0.2,0,1,59,2,0,0,59,2,0,0,355.4,-89.9,0,68,3.91,3.908,3.906,3.911,0,0,7.018,77.54,1620.7571273235,146.981632,6,P-GPS,
752100,2023-01-19 11:53:19,46.6552249140742,14.2909152132677,146.981632,148.129926,1472.6272013235,1620.7571273235,22.637796,12.079476,1046.53546656,7523.2613956,32,5,15.635,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-5,0.4,0,1,59,1,0,0,59,1,0,0,355.4,-89.9,0,68,3.91,3.908,3.906,3.911,0,0,7.018,77.54,1620.7571273235,146.981632,6,P-GPS,
752300,2023-01-19 11:53:19,46.655234865794,14.2909149660674,146.981632,148.0643092,1472.6928181235,1620.7571273235,22.637796,12.303170000000001,1049.09124092,7526.870319600001,32,5,15.631,1621.4132953235,147.6378,19.4166392,1169.35371196,12.303170000000001,0.0,0.0,0,-5.3,0.3,0,1,58,0,0,0,58,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.906,3.91,0,0,7.081,77.54,1620.7571273235,146.981632,6,P-GPS,
752500,2023-01-19 11:53:20,46.6552448833015,14.2909147915494,146.981632,147.965884,1472.7912433235,1620.7571273235,22.637796,12.303170000000001,1051.68310452,7530.544860400001,32,5,15.631,1621.4132953235,147.6378,19.4166392,1169.35371196,12.303170000000001,0.0,0.0,0,-5.5,0.2,0,1,54,0,0,0,54,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.906,3.91,0,0,7.081,77.54,1620.7571273235,146.981632,6,P-GPS,
752700,2023-01-19 11:53:20,46.6552549938763,14.2909145395569,146.981632,147.9002672,1472.8568601235,1620.7571273235,22.637796,12.526864,1054.29465316,7534.2194012,32,5,15.631,1621.4132953235,147.6378,19.4166392,1169.35371196,12.526864,0.0,0.0,0,-4.5,0.2,0,1,54,0,0,0,54,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.906,3.91,0,0,7.081,77.54,1620.7571273235,146.981632,6,P-GPS,
752900,2023-01-19 11:53:20,46.6552651059559,14.2909143610454,146.981632,147.7690336,1472.9880937235,1620.7571273235,22.637796,12.526864,1056.922606,7537.9267504,32,5,15.631,1621.4132953235,147.6378,19.4166392,1169.35371196,12.526864,0.0,0.0,0,-3.2,0.3,0,1,54,0,0,0,54,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.906,3.91,0,0,7.081,77.54,1620.7571273235,146.981632,6,P-GPS,
753100,2023-01-19 11:53:20,46.6552752011814,14.2909141465924,146.981632,147.7034168,1473.0537105235,1620.7571273235,22.637796,12.303170000000001,1059.547278,7541.6012912,32,5,15.631,1621.4132953235,147.6378,19.4166392,1169.35371196,12.303170000000001,0.0,0.0,0,-2.7,0.4,0,1,54,0,0,0,54,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.906,3.91,0,0,7.081,77.54,1620.7571273235,146.981632,6,P-GPS,
753300,2023-01-19 11:53:20,46.6552851857943,14.2909140056202,146.981632,147.6378,1473.1193273235,1620.7571273235,22.637796,12.303170000000001,1062.16210748,7545.243023600001,32,5,15.63,1621.4132953235,147.6378,19.4166392,1169.35371196,12.303170000000001,0.0,0.0,0,-2.7,0.4,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,68,3.91,3.908,3.905,3.91,0,0,7.084,77.54,1620.7571273235,146.981632,6,P-GPS,
753500,2023-01-19 11:53:21,46.6552950471895,14.2909138321006,146.981632,147.6049916,1473.1521357235,1620.7571273235,22.637796,12.079476,1064.74412856,7548.851947599999,32,5,15.63,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-3.2,0.2,0,1,54,0,0,0,54,0,0,0,355.4,-89.9,0,68,3.91,3.908,3.905,3.91,0,0,7.084,77.54,1620.7571273235,146.981632,6,P-GPS,
753700,2023-01-19 11:53:21,46.6553048992674,14.2909136741561,146.981632,147.5721832,1473.1849441235,1620.7571273235,22.637796,12.079476,1067.33271132,7552.428063200001,32,5,15.63,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-3.5,0.4,0,1,54,0,0,0,54,0,0,0,355.4,-89.9,0,68,3.91,3.908,3.905,3.91,0,0,7.084,77.54,1620.7571273235,146.981632,6,P-GPS,
753900,2023-01-19 11:53:21,46.6553146951503,14.2909134369397,146.981632,147.5393748,1473.2177525235,1620.7571273235,22.637796,12.079476,1069.8983282,7556.0041788,32,5,15.63,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-3.4,0.3,0,1,53,0,0,0,53,0,0,0,355.4,-89.9,0,68,3.91,3.908,3.905,3.91,0,0,7.084,77.54,1620.7571273235,146.981632,6,P-GPS,
754100,2023-01-19 11:53:21,46.6553244682783,14.2909133027566,146.981632,147.5065664,1473.2505609235,1620.7571273235,22.637796,12.079476,1072.48363012,7559.5802944,32,5,15.63,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-3,0,0,1,54,0,0,0,54,0,0,0,355.4,-89.9,0,68,3.91,3.908,3.905,3.91,0,0,7.084,77.54,1620.7571273235,146.981632,6,P-GPS,
754300,2023-01-19 11:53:21,46.6553341860351,14.2909131072727,146.981632,147.473758,1473.2833693235,1620.7571273235,22.637796,11.855782000000001,1075.04596616,7563.1236016,32,5,15.629,1621.4132953235,147.6378,19.4166392,1169.35371196,11.855782000000001,0.0,0.0,0,-3,-0.1,0,1,54,0,0,0,54,0,0,0,355.4,-89.9,0,68,3.91,3.909,3.906,3.911,0,0,7.032,77.54,1620.7571273235,146.981632,6,P-GPS,Position des Fluggeräts erfolgreich gepinnt
754500,2023-01-19 11:53:22,46.6553438519814,14.2909129902618,146.981632,147.4409496,1473.3161777235,1620.7571273235,22.637796,11.855782000000001,1077.61486388,7566.6669088,32,5,15.629,1621.4132953235,147.6378,19.4166392,1169.35371196,11.855782000000001,0.0,0.0,0,-2.8,-0.2,0,1,54,0,0,0,54,0,0,0,355.4,-89.9,0,68,3.91,3.909,3.906,3.911,0,0,7.032,77.54,1620.7571273235,146.981632,6,P-GPS,
754700,2023-01-19 11:53:22,46.6553534810625,14.2909127648264,146.981632,147.4081412,1473.3489861235,1620.7571273235,22.637796,11.855782000000001,1080.16079572,7570.1774076,32,5,15.629,1621.4132953235,147.6378,19.4166392,1169.35371196,11.855782000000001,0.0,0.0,0,-2.8,-0.4,0,1,54,0,0,0,54,0,0,0,355.4,-89.9,0,68,3.91,3.909,3.906,3.911,0,0,7.032,77.54,1620.7571273235,146.981632,6,P-GPS,
754900,2023-01-19 11:53:22,46.6553630362637,14.2909126018897,146.981632,147.3753328,1473.3817945235,1620.7571273235,22.637796,11.855782000000001,1082.70016588,7573.655098,32,5,15.629,1621.4132953235,147.6378,19.4166392,1169.35371196,11.855782000000001,0.0,0.0,0,-2.9,-0.2,0,1,54,0,0,0,54,0,0,0,355.4,-89.9,0,68,3.91,3.909,3.906,3.911,0,0,7.032,77.54,1620.7571273235,146.981632,6,P-GPS,
755100,2023-01-19 11:53:22,46.6553725482906,14.2909123562867,146.981632,147.309716,1473.4474113235,1620.7571273235,22.637796,11.632088,1085.22313184,7577.1327884,32,5,15.629,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.1,0,0,1,55,0,0,0,55,0,0,0,355.4,-89.9,0,68,3.91,3.909,3.906,3.911,0,0,7.032,77.54,1620.7571273235,146.981632,6,P-GPS,
755300,2023-01-19 11:53:22,46.6553820567581,14.2909121763778,146.981632,147.2769076,1473.4802197235,1620.7571273235,22.637796,11.632088,1087.75922116,7580.577670400001,32,5,15.631,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.1,-0.1,0,1,55,0,0,0,55,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.905,3.91,0,0,7.011,77.54,1620.7571273235,146.981632,6,P-GPS,
755500,2023-01-19 11:53:23,46.6553915402763,14.2909119118054,146.981632,147.2440992,1473.5130281235,1620.7571273235,22.637796,11.632088,1090.27890628,7584.055360799999,32,5,15.631,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.3,-0.1,0,1,55,0,0,0,55,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.905,3.91,0,0,7.011,77.54,1620.7571273235,146.981632,6,P-GPS,
755700,2023-01-19 11:53:23,46.6554010018676,14.2909117298996,146.981632,147.2112908,1473.5458365235,1620.7571273235,22.637796,11.632088,1092.8149956,7587.5002428,32,5,15.631,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.4,0,0,1,55,0,0,0,55,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.905,3.91,0,0,7.011,77.54,1620.7571273235,146.981632,6,P-GPS,
755900,2023-01-19 11:53:23,46.6554104400174,14.2909115032658,146.981632,147.1784824,1473.5786449235,1620.7571273235,22.637796,11.632088,1095.33796156,7590.9451248,32,5,15.631,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.4,0,0,1,55,0,0,0,55,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.905,3.91,0,0,7.011,77.54,1620.7571273235,146.981632,6,P-GPS,
756100,2023-01-19 11:53:23,46.6554199007876,14.2909113323424,146.981632,147.145674,1473.6114533235,1620.7571273235,22.637796,11.632088,1097.8838934,7594.3900068,32,5,15.631,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.6,0.1,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.905,3.91,0,0,7.011,77.54,1620.7571273235,146.981632,6,P-GPS,
756300,2023-01-19 11:53:23,46.6554293563454,14.2909111260758,146.981632,147.1128656,1473.6442617235,1620.7571273235,22.637796,11.632088,1100.4265444,7597.8676972,32,5,15.627,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.5,0,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.904,3.908,0,0,7.088,77.54,1620.7571273235,146.981632,6,P-GPS,
756500,2023-01-19 11:53:24,46.6554388365742,14.2909109831068,146.981632,147.0800572,1473.6770701235,1620.7571273235,22.637796,11.632088,1102.99216128,7601.312579199999,32,5,15.627,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.3,-0.1,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.904,3.908,0,0,7.088,77.54,1620.7571273235,146.981632,6,P-GPS,
756700,2023-01-19 11:53:24,46.6554485021108,14.2909107706504,146.981632,147.0472488,1473.7098785235,1620.7571273235,22.637796,11.632088,1105.60370992,7604.823078,32,5,15.627,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.1,-0.2,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.904,3.908,0,0,7.088,77.54,1620.7571273235,146.981632,6,P-GPS,
756900,2023-01-19 11:53:24,46.6554580485428,14.2909106254851,146.981632,147.0144404,1473.7426869235,1620.7571273235,22.637796,11.632088,1108.19557352,7608.3335768,32,5,15.627,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.2,-0.2,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.904,3.908,0,0,7.088,77.54,1620.7571273235,146.981632,6,P-GPS,
757100,2023-01-19 11:53:24,46.6554674361184,14.2909104282039,146.981632,146.9488236,1473.8083037235,1620.7571273235,22.637796,11.632088,1110.74150536,7611.7456504,32,5,15.627,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.4,0,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,68,3.908,3.907,3.904,3.908,0,0,7.088,77.54,1620.7571273235,146.981632,6,P-GPS,
757300,2023-01-19 11:53:24,46.6554768664584,14.2909102900274,146.981632,146.9160152,1473.8411121235,1620.7571273235,22.637796,11.632088,1113.31368392,7615.190532400001,32,5,15.625,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-3.5,0,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,68,3.908,3.906,3.904,3.909,0,0,7.131,77.54,1620.7571273235,146.981632,6,P-GPS,
757500,2023-01-19 11:53:25,46.6554862843272,14.2909101055258,146.981632,146.9160152,1473.8411121235,1620.7571273235,22.637796,11.632088,1115.8793008,7618.6354144,32,5,15.625,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-4,-0.1,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,68,3.908,3.906,3.904,3.909,0,0,7.131,77.54,1620.7571273235,146.981632,6,P-GPS,
757700,2023-01-19 11:53:25,46.655495742766,14.290909955768,146.981632,146.8832068,1473.8739205235,1620.7571273235,22.637796,11.632088,1118.46460272,7622.0802964,32,5,15.625,1621.4132953235,147.6378,19.4166392,1169.35371196,11.632088,0.0,0.0,0,-4.5,0,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,68,3.908,3.906,3.904,3.909,0,0,7.131,77.54,1620.7571273235,146.981632,6,P-GPS,
757900,2023-01-19 11:53:25,46.6555052175124,14.2909097514981,146.981632,146.8503984,1473.9067289235,1620.7571273235,22.637796,11.855782000000001,1121.05318548,7625.5251784,32,5,15.625,1621.4132953235,147.6378,19.4166392,1169.35371196,11.855782000000001,0.0,0.0,0,-4.6,0,0,1,58,0,0,0,58,0,0,0,355.4,-89.9,0,68,3.908,3.906,3.904,3.909,0,0,7.131,77.54,1620.7571273235,146.981632,6,P-GPS,
758100,2023-01-19 11:53:25,46.6555147843637,14.2909095905582,146.981632,146.81759,1473.9395373235,1620.7571273235,22.637796,11.855782000000001,1123.67785748,7629.0356772,32,5,15.625,1621.4132953235,147.6378,19.4166392,1169.35371196,11.855782000000001,0.0,0.0,0,-4.4,0,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,68,3.908,3.906,3.904,3.909,0,0,7.131,77.54,1620.7571273235,146.981632,6,P-GPS,
758300,2023-01-19 11:53:25,46.6555244019317,14.2909093733097,146.981632,146.7519732,1474.0051541235,1620.7571273235,22.637796,11.855782000000001,1126.30909116,7632.546176,32,5,15.625,1621.4132953235,147.6378,19.4166392,1169.35371196,11.855782000000001,0.0,0.0,0,-4.4,0,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,67,3.908,3.906,3.903,3.909,0,0,7.133,77.54,1620.7571273235,146.981632,6,P-GPS,
758500,2023-01-19 11:53:26,46.6555340493748,14.2909092377288,146.981632,146.7191648,1474.0379625235,1620.7571273235,22.637796,11.855782000000001,1128.9698524,7636.056674799999,32,5,15.625,1621.4132953235,147.6378,19.4166392,1169.35371196,11.855782000000001,0.0,0.0,0,-4.8,-0.1,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,67,3.908,3.906,3.903,3.909,0,0,7.133,77.54,1620.7571273235,146.981632,6,P-GPS,
758700,2023-01-19 11:53:26,46.6555436639233,14.2909090580193,146.981632,146.6863564,1474.0707709235,1620.7571273235,22.637796,12.079476,1131.62077112,7639.5671736,32,5,15.625,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-4.8,-0.3,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,67,3.908,3.906,3.903,3.909,0,0,7.133,77.54,1620.7571273235,146.981632,6,P-GPS,
758900,2023-01-19 11:53:26,46.655553387575,14.2909089000747,146.981632,146.653548,1474.1035793235,1620.7571273235,22.637796,12.079476,1134.30777908,7643.110480799999,32,5,15.625,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-4.6,-0.1,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,67,3.908,3.906,3.903,3.909,0,0,7.133,77.54,1620.7571273235,146.981632,6,P-GPS,
759100,2023-01-19 11:53:26,46.6555630591409,14.2909086808291,146.981632,146.653548,1474.1035793235,1620.7571273235,22.637796,12.079476,1136.975102,7646.6209796,32,5,15.625,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-4.3,-0.2,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,67,3.908,3.906,3.903,3.909,0,0,7.133,77.54,1620.7571273235,146.981632,6,P-GPS,
759300,2023-01-19 11:53:26,46.6555728422771,14.2909084969265,146.981632,146.5879312,1474.1691961235,1620.7571273235,22.637796,12.079476,1139.68507584,7650.1970952,32,5,15.622,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-4.1,0,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.901,3.908,0,0,7.097,77.54,1620.7571273235,146.981632,6,P-GPS,
759500,2023-01-19 11:53:27,46.6555825280987,14.2909082976486,146.981632,146.5551228,1474.2020045235,1620.7571273235,22.637796,12.079476,1142.36880296,7653.7404024,32,5,15.622,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-4,0.2,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.901,3.908,0,0,7.097,77.54,1620.7571273235,146.981632,6,P-GPS,
759700,2023-01-19 11:53:27,46.655592301091,14.2909081221324,146.981632,146.5223144,1474.2348129235,1620.7571273235,22.637796,12.079476,1145.08533848,7657.316518,32,5,15.622,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-3.8,0.4,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.901,3.908,0,0,7.097,77.54,1620.7571273235,146.981632,6,P-GPS,
759900,2023-01-19 11:53:27,46.6556021645449,14.2909079064812,146.981632,146.489506,1474.2676213235,1620.7571273235,22.637796,12.079476,1147.82812072,7660.892633600001,32,5,15.622,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-4,0.3,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.901,3.908,0,0,7.097,77.54,1620.7571273235,146.981632,6,P-GPS,
760100,2023-01-19 11:53:27,46.6556119909896,14.2909077413481,146.981632,146.4566976,1474.3004297235,1620.7571273235,22.637796,12.079476,1150.57090296,7664.5015576,32,5,15.622,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-4,0.2,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.901,3.908,0,0,7.097,77.54,1620.7571273235,146.981632,6,P-GPS,
760300,2023-01-19 11:53:27,46.6556215849803,14.2909075306887,146.981632,146.4238892,1474.3332381235,1620.7571273235,22.637796,12.079476,1153.24478756,7667.979248,32,5,15.624,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-3.9,0.1,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.902,3.907,0,0,7.102,77.54,1620.7571273235,146.981632,6,P-GPS,
760500,2023-01-19 11:53:28,46.6556313404302,14.2909073865219,146.981632,146.3910808,1474.3660465235,1620.7571273235,22.637796,12.079476,1155.98100812,7671.555363600001,32,5,15.624,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-3.8,0,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.902,3.907,0,0,7.102,77.54,1620.7571273235,146.981632,6,P-GPS,
760700,2023-01-19 11:53:28,46.6556409974676,14.2909072253823,146.981632,146.3582724,1474.3988549235,1620.7571273235,22.637796,12.079476,1158.69098196,7675.065862400001,32,5,15.624,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-3.9,0,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.902,3.907,0,0,7.102,77.54,1620.7571273235,146.981632,6,P-GPS,
760900,2023-01-19 11:53:28,46.6556507753941,14.2909070814151,146.981632,146.325464,1474.4316633235,1620.7571273235,22.637796,12.079476,1161.44032588,7678.641978,32,5,15.624,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-3.7,0,0,1,56,0,0,0,56,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.902,3.907,0,0,7.102,77.54,1620.7571273235,146.981632,6,P-GPS,
761100,2023-01-19 11:53:28,46.6556605004165,14.2909068617703,146.981632,146.2926556,1474.4644717235,1620.7571273235,22.637796,12.079476,1164.16998476,7682.1852852,32,5,15.624,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-3.9,0,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.902,3.907,0,0,7.102,77.54,1620.7571273235,146.981632,6,P-GPS,
761300,2023-01-19 11:53:28,46.655670263539,14.2909066788659,146.981632,146.2926556,1474.4644717235,1620.7571273235,22.637796,12.079476,1166.91932868,7685.7614008,32,5,15.62,1621.4132953235,147.6378,19.4166392,1169.35371196,12.079476,0.0,0.0,0,-4,0,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.901,3.906,0,0,7.139,77.54,1620.7571273235,146.981632,6,P-GPS,
761500,2023-01-19 11:53:29,46.6556800033626,14.2909064162904,146.981632,146.2270388,1474.5300885235,1620.7571273235,22.637796,12.079476,1169.65554924,7689.304708000001,32,5,15.62,1621.4132953235,147.6378,19.4166392,1169.65554924,12.079476,0.0,0.0,0,-4.2,0.2,0,1,58,0,0,0,58,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.901,3.906,0,0,7.139,77.54,1620.7571273235,146.981632,6,P-GPS,
761700,2023-01-19 11:53:29,46.6556898180214,14.290906219209,146.981632,146.1942304,1474.5628969235,1620.7571273235,22.637796,12.079476,1172.4245782,7692.8808235999995,32,5,15.62,1621.4132953235,147.6378,19.4166392,1172.4245782,12.079476,0.0,0.0,0,-4.5,0.3,0,1,58,1,0,0,58,1,0,0,355.4,-89.9,0,67,3.906,3.904,3.901,3.906,0,0,7.139,77.54,1620.7571273235,146.981632,6,P-GPS,
761900,2023-01-19 11:53:29,46.6556997760446,14.2909059698122,146.981632,146.1942304,1474.5628969235,1620.7571273235,22.637796,12.079476,1175.23297724,7696.522556,32,5,15.62,1621.4132953235,147.6378,19.4166392,1175.23297724,12.079476,0.0,0.0,0,-4.8,0.2,0,1,58,0,0,0,58,0,0,0,355.4,-89.9,0,67,3.906,3.904,3.901,3.906,0,0,7.139,77.54,1620.7571273235,146.981632,6,P-GPS,
762100,2023-01-19 11:53:29,46.6557097488745,14.2909057909017,146.981632,146.161422,1474.5957053235,1620.7571273235,22.637796,12.303170000000001,1178.06106132,7700.164288400001,32,5,15.62,1621.4132953235,147.6378,19.4166392,1178.06106132,12.303170000000001,0.0,0.0,0,-4.8,0.1,0,1,58,1,0,0,58,1,0,0,355.4,-89.9,0,67,3.906,3.904,3.901,3.906,0,0,7.139,77.54,1620.7571273235,146.981632,6,P-GPS,
762300,2023-01-19 11:53:29,46.655719536668,14.2909055878299,146.981632,146.1286136,1474.6285137235,1620.7571273235,22.637796,12.303170000000001,1180.83665196,7703.740404,32,5,15.618,1621.4132953235,147.6378,19.4166392,1180.83665196,12.303170000000001,0.0,0.0,0,-4.7,0.1,0,1,58,0,0,0,58,0,0,0,355.4,-89.9,0,67,3.906,3.903,3.9,3.906,0,0,7.126,77.72,1620.7571273235,146.981632,6,P-GPS,
762500,2023-01-19 11:53:30,46.6557294883863,14.2909054386709,146.981632,146.0958052,1474.6613221235,1620.7571273235,22.637796,12.303170000000001,1183.67129772,7707.349328000001,32,5,15.618,1621.4132953235,147.6378,19.4166392,1183.67129772,12.303170000000001,0.0,0.0,0,-4.6,0,0,1,58,0,0,0,58,0,0,0,355.4,-89.9,0,67,3.906,3.903,3.9,3.906,0,0,7.126,77.72,1620.7571273235,146.981632,6,P-GPS,
762700,2023-01-19 11:53:30,46.6557394285944,14.2909052146332,146.981632,146.0629968,1474.6941305235,1620.7571273235,22.637796,12.526864,1186.49610096,7710.9910604,32,5,15.618,1621.4132953235,147.6378,19.4166392,1186.49610096,12.526864,0.0,0.0,0,-4.3,0.1,0,1,57,0,0,0,57,0,0,0,355.4,-89.9,0,67,3.906,3.903,3.9,3.906,0,0,7.126,77.72,1620.7571273235,146.981632,6,P-GPS,
